Log name,Algorithm,TP,FP,TN,FN,F1-PDC,F1,BAC,MCC,Training Fitness,Size,Density,Separability,Co-Separability,Constraint Variability,#Relations,#Nestings,#InNActivities,#Activities,Runtime
pdc_2020_0111011.xes,config 1,,,,,,,,,,27,0.8,0.6296296296296297,0.6296296296296297,-0.0,5,0,0,22,0.10158848762512207
pdc_2020_0111011.xes,config 2,,,,,,,,,,26,0.5,0.7692307692307693,0.7692307692307693,-0.0,3,1,3,23,0.3296804428100586
pdc_2020_0111011.xes,config 3,,,,,,,,,,26,0.5,0.7692307692307693,0.7692307692307693,-0.0,3,1,3,23,0.09659123420715332
pdc_2020_1211011.xes,config 0,,,,,,,,,,60,2.4545454545454546,0.05,0.050000000000000044,0.9327883776363328,38,0,0,22,0.1404738426208496
pdc_2020_1211011.xes,config 1,,,,,,,,,,60,2.4545454545454546,0.05,0.050000000000000044,0.9327883776363328,38,0,0,22,0.3660757541656494
pdc_2020_1211011.xes,config 2,,,,,,,,,,48,1.1538461538461537,0.2708333333333333,0.27083333333333326,0.8830374409547587,19,7,19,29,0.2158503532409668
pdc_2020_1211011.xes,config 3,,,,,,,,,,48,1.1538461538461537,0.2708333333333333,0.27083333333333326,0.8830374409547587,19,7,19,29,0.15781092643737793
pdc_2020_1211001.xes,config 0,,,,,,,,,,60,2.727272727272727,0.15,0.15000000000000002,0.8950493589786408,36,0,0,24,0.1562356948852539
pdc_2020_1211001.xes,config 1,,,,,,,,,,60,2.727272727272727,0.15,0.15000000000000002,0.8950493589786408,36,0,0,24,0.15729427337646484
pdc_2020_1211001.xes,config 2,,,,,,,,,,47,1.0,0.3829787234042553,0.3829787234042553,0.9602297178607613,15,8,18,32,0.45708274841308594
pdc_2020_1211001.xes,config 3,,,,,,,,,,50,0.8333333333333334,0.4,0.4,1.0,15,11,21,35,0.1661834716796875
pdc_2020_0110111.xes,config 0,,,,,,,,,,98,2.4642857142857144,0.02040816326530612,0.020408163265306145,0.9416512349329431,69,0,0,29,0.1430971622467041
pdc_2020_0110111.xes,config 1,,,,,,,,,,98,2.4642857142857144,0.02040816326530612,0.020408163265306145,0.9416512349329431,69,0,0,29,0.14674878120422363
pdc_2020_0110111.xes,config 2,,,,,,,,,,70,1.04,0.2,0.19999999999999996,0.8828951264750002,29,12,31,41,0.4051823616027832
pdc_2020_0110111.xes,config 3,,,,,,,,,,70,1.04,0.2,0.19999999999999996,0.8828951264750002,29,12,31,41,0.14355063438415527
pdc_2020_0001001.xes,config 0,,,,,,,,,,25,1.0,0.44,0.43999999999999995,-0.0,9,0,0,16,0.062020301818847656
pdc_2020_0001001.xes,config 1,,,,,,,,,,25,1.0,0.44,0.43999999999999995,-0.0,9,0,0,16,0.06297159194946289
pdc_2020_0001001.xes,config 2,,,,,,,,,,25,0.6666666666666666,0.48,0.48,-0.0,8,1,2,17,0.3029663562774658
pdc_2020_0001001.xes,config 3,,,,,,,,,,25,0.6666666666666666,0.48,0.48,-0.0,8,1,2,17,0.05664253234863281
pdc_2020_1200011.xes,config 0,,,,,,,,,,163,4.09375,0.006134969325153374,0.006134969325153339,0.9533284552028288,131,0,0,32,0.5701770782470703
pdc_2020_1200011.xes,config 1,,,,,,,,,,161,3.96875,0.012422360248447204,0.012422360248447228,0.9623456122857189,128,1,2,33,0.3689248561859131
pdc_2020_1200011.xes,config 2,,,,,,,,,,93,1.0740740740740742,0.22580645161290322,0.22580645161290325,0.9922658364660302,38,23,53,55,0.6820156574249268
pdc_2020_1200011.xes,config 3,,,,,,,,,,96,1.0,0.22916666666666666,0.22916666666666663,0.9919762630614624,38,26,56,58,0.3753492832183838
pdc_2020_1210010.xes,config 0,,,,,,,,,,181,4.65625,0.0055248618784530384,0.0055248618784530246,0.9821921043559321,149,0,0,32,0.2787635326385498
pdc_2020_1210010.xes,config 1,,,,,,,,,,176,4.333333333333333,0.005681818181818182,0.005681818181818232,0.9851353309836633,143,1,2,33,0.5153381824493408
pdc_2020_1210010.xes,config 2,,,,,,,,,,111,1.4,0.10810810810810811,0.10810810810810811,1.0,58,21,50,53,0.3881971836090088
pdc_2020_1210010.xes,config 3,,,,,,,,,,119,1.2272727272727273,0.12605042016806722,0.12605042016806722,1.0,58,29,58,61,0.48047924041748047
pdc_2020_1210100.xes,config 0,,,,,,,,,,203,4.638888888888889,0.0049261083743842365,0.0049261083743842304,0.9678652757764161,167,0,0,36,0.23693418502807617
pdc_2020_1210100.xes,config 1,,,,,,,,,,201,4.527777777777778,0.009950248756218905,0.00995024875621886,0.9730904998939476,164,1,2,37,0.43495941162109375
pdc_2020_1210100.xes,config 2,,,,,,,,,,115,1.48,0.16521739130434782,0.16521739130434776,1.0,58,21,54,57,0.3173513412475586
pdc_2020_1210100.xes,config 3,,,,,,,,,,118,1.4583333333333333,0.1694915254237288,0.1694915254237288,1.0,58,24,57,60,0.25167179107666016
pdc_2020_0101111.xes,config 0,,,,,,,,,,29,0.8333333333333334,0.5172413793103449,0.5172413793103449,0.9709505944546686,7,0,0,22,0.12926006317138672
pdc_2020_0101111.xes,config 1,,,,,,,,,,29,0.8333333333333334,0.5172413793103449,0.5172413793103449,0.9709505944546686,7,0,0,22,0.13634896278381348
pdc_2020_0101111.xes,config 2,,,,,,,,,,28,0.6666666666666666,0.6428571428571429,0.6428571428571429,1.0,5,1,3,23,0.39333176612854004
pdc_2020_0101111.xes,config 3,,,,,,,,,,28,0.6666666666666666,0.6428571428571429,0.6428571428571429,1.0,5,1,3,23,0.13076233863830566
pdc_2020_0200100.xes,config 0,,,,,,,,,,169,3.6944444444444446,0.005917159763313609,0.00591715976331364,0.9693689469468122,133,0,0,36,0.39186930656433105
pdc_2020_0200100.xes,config 1,,,,,,,,,,169,3.6944444444444446,0.005917159763313609,0.00591715976331364,0.9693689469468122,133,0,0,36,0.39955711364746094
pdc_2020_0200100.xes,config 2,,,,,,,,,,107,1.4210526315789473,0.14953271028037382,0.14953271028037385,0.9163536636825462,54,17,47,53,0.7242538928985596
pdc_2020_0200100.xes,config 3,,,,,,,,,,110,1.3421052631578947,0.15454545454545454,0.15454545454545454,1.0,54,20,50,56,0.6525037288665771
pdc_2020_0201110.xes,config 0,,,,,,,,,,58,1.8181818181818181,0.05172413793103448,0.051724137931034475,0.9927744539878082,36,0,0,22,0.20573163032531738
pdc_2020_0201110.xes,config 1,,,,,,,,,,58,1.8181818181818181,0.05172413793103448,0.051724137931034475,0.9927744539878082,36,0,0,22,0.2157878875732422
pdc_2020_0201110.xes,config 2,,,,,,,,,,49,1.1,0.20408163265306123,0.20408163265306123,0.9940302114769565,21,6,18,28,0.4687666893005371
pdc_2020_0201110.xes,config 3,,,,,,,,,,49,1.1,0.20408163265306123,0.20408163265306123,0.9940302114769565,21,6,18,28,0.2140359878540039
pdc_2020_1011101.xes,config 0,,,,,,,,,,37,2.1,0.1891891891891892,0.18918918918918926,-0.0,21,0,0,16,0.03728222846984863
pdc_2020_1011101.xes,config 1,,,,,,,,,,37,2.1,0.1891891891891892,0.18918918918918926,-0.0,21,0,0,16,0.03307914733886719
pdc_2020_1011101.xes,config 2,,,,,,,,,,29,0.8333333333333334,0.4482758620689655,0.4482758620689655,-0.0,9,4,8,20,0.23284125328063965
pdc_2020_1011101.xes,config 3,,,,,,,,,,29,0.8333333333333334,0.4482758620689655,0.4482758620689655,-0.0,9,4,8,20,0.037049055099487305
pdc_2020_0100001.xes,config 0,,,,,,,,,,83,1.8518518518518519,0.060240963855421686,0.06024096385542166,0.8803045570688279,51,0,0,32,0.4287838935852051
pdc_2020_0100001.xes,config 1,,,,,,,,,,83,1.8518518518518519,0.060240963855421686,0.06024096385542166,0.8803045570688279,51,0,0,32,0.2502288818359375
pdc_2020_0100001.xes,config 2,,,,,,,,,,58,1.1666666666666667,0.39655172413793105,0.39655172413793105,0.9821410328348753,19,7,27,39,0.3058748245239258
pdc_2020_0100001.xes,config 3,,,,,,,,,,58,1.1666666666666667,0.39655172413793105,0.39655172413793105,0.9821410328348753,19,7,27,39,0.45118117332458496
pdc_2020_0111111.xes,config 0,,,,,,,,,,33,1.25,0.42424242424242425,0.4242424242424243,-0.0,11,0,0,22,0.10288667678833008
pdc_2020_0111111.xes,config 1,,,,,,,,,,33,1.25,0.42424242424242425,0.4242424242424243,-0.0,11,0,0,22,0.0904996395111084
pdc_2020_0111111.xes,config 2,,,,,,,,,,30,0.5,0.6666666666666666,0.6666666666666666,-0.0,5,3,6,25,0.13073348999023438
pdc_2020_0111111.xes,config 3,,,,,,,,,,30,0.5,0.6666666666666666,0.6666666666666666,-0.0,5,3,6,25,0.28807592391967773
pdc_2020_0000111.xes,config 0,,,,,,,,,,29,1.1,0.3103448275862069,0.31034482758620685,-0.0,11,0,0,18,0.07100248336791992
pdc_2020_0000111.xes,config 1,,,,,,,,,,29,1.1,0.3103448275862069,0.31034482758620685,-0.0,11,0,0,18,0.07330918312072754
pdc_2020_0000111.xes,config 2,,,,,,,,,,28,0.6666666666666666,0.5,0.5,-0.0,7,3,6,21,0.09794139862060547
pdc_2020_0000111.xes,config 3,,,,,,,,,,28,0.6666666666666666,0.5,0.5,-0.0,7,3,6,21,0.06768631935119629
pdc_2020_0210000.xes,config 0,,,,,,,,,,180,4.0,0.005555555555555556,0.005555555555555536,0.9610163801652181,144,0,0,36,0.31433963775634766
pdc_2020_0210000.xes,config 1,,,,,,,,,,180,4.0,0.005555555555555556,0.005555555555555536,0.9610163801652181,144,0,0,36,0.5058469772338867
pdc_2020_0210000.xes,config 2,,,,,,,,,,103,1.0833333333333333,0.18446601941747573,0.18446601941747576,0.9713067383178077,47,20,54,56,0.38742852210998535
pdc_2020_0210000.xes,config 3,,,,,,,,,,107,1.125,0.205607476635514,0.20560747663551404,1.0,47,24,58,60,0.5116631984710693
pdc_2020_1100010.xes,config 0,,,,,,,,,,148,4.103448275862069,0.006756756756756757,0.006756756756756799,0.9821410328348752,119,0,0,29,0.23909926414489746
pdc_2020_1100010.xes,config 1,,,,,,,,,,142,3.7333333333333334,0.007042253521126761,0.007042253521126751,0.9847250382082176,112,1,2,30,0.4249858856201172
pdc_2020_1100010.xes,config 2,,,,,,,,,,114,1.6904761904761905,0.017543859649122806,0.01754385964912286,0.9111275737128236,71,14,34,43,0.30123043060302734
pdc_2020_1100010.xes,config 3,,,,,,,,,,113,1.5116279069767442,0.02654867256637168,0.026548672566371723,1.0,67,17,38,46,0.43453168869018555
pdc_2020_1111001.xes,config 0,,,,,,,,,,53,2.272727272727273,0.20754716981132076,0.2075471698113207,1.0,29,0,0,24,0.1024787425994873
pdc_2020_1111001.xes,config 1,,,,,,,,,,53,2.272727272727273,0.20754716981132076,0.2075471698113207,1.0,29,0,0,24,0.09461760520935059
pdc_2020_1111001.xes,config 2,,,,,,,,,,47,1.3,0.3191489361702128,0.3191489361702128,0.9947372378779501,18,5,12,29,0.1358184814453125
pdc_2020_1111001.xes,config 3,,,,,,,,,,47,1.3,0.3191489361702128,0.3191489361702128,0.9947372378779501,18,5,12,29,0.09769201278686523
pdc_2020_0201000.xes,config 0,,,,,,,,,,68,1.8333333333333333,0.029411764705882353,0.02941176470588236,1.0,44,0,0,24,0.4862089157104492
pdc_2020_0201000.xes,config 1,,,,,,,,,,68,1.8333333333333333,0.029411764705882353,0.02941176470588236,1.0,44,0,0,24,0.275409460067749
pdc_2020_0201000.xes,config 2,,,,,,,,,,60,1.1666666666666667,0.16666666666666666,0.16666666666666663,1.0,28,8,20,32,0.3612499237060547
pdc_2020_0201000.xes,config 3,,,,,,,,,,60,1.1666666666666667,0.16666666666666666,0.16666666666666663,1.0,28,8,20,32,0.48229455947875977
pdc_2020_0110011.xes,config 0,,,,,,,,,,104,2.6785714285714284,0.019230769230769232,0.019230769230769273,0.9858266262773164,75,0,0,29,0.13810300827026367
pdc_2020_0110011.xes,config 1,,,,,,,,,,104,2.6785714285714284,0.019230769230769232,0.019230769230769273,0.9858266262773164,75,0,0,29,0.14000582695007324
pdc_2020_0110011.xes,config 2,,,,,,,,,,74,1.0416666666666667,0.1891891891891892,0.18918918918918926,0.9776808729020371,31,14,33,43,0.3823580741882324
pdc_2020_0110011.xes,config 3,,,,,,,,,,74,1.0416666666666667,0.1891891891891892,0.18918918918918926,0.9776808729020371,31,14,33,43,0.15683865547180176
pdc_2020_0201001.xes,config 0,,,,,,,,,,37,0.8571428571428571,0.2972972972972973,0.29729729729729737,0.9182958340544896,13,0,0,24,0.2566862106323242
pdc_2020_0201001.xes,config 1,,,,,,,,,,37,0.8571428571428571,0.2972972972972973,0.29729729729729737,0.9182958340544896,13,0,0,24,0.25513529777526855
pdc_2020_0201001.xes,config 2,,,,,,,,,,34,0.6666666666666666,0.5882352941176471,0.5882352941176471,-0.0,7,3,9,27,0.5496265888214111
pdc_2020_0201001.xes,config 3,,,,,,,,,,34,0.6666666666666666,0.5882352941176471,0.5882352941176471,-0.0,7,3,9,27,0.47251081466674805
pdc_2020_0201010.xes,config 0,,,,,,,,,,63,2.090909090909091,0.047619047619047616,0.04761904761904767,1.0,41,0,0,22,0.2669823169708252
pdc_2020_0201010.xes,config 1,,,,,,,,,,63,2.090909090909091,0.047619047619047616,0.04761904761904767,1.0,41,0,0,22,0.46929168701171875
pdc_2020_0201010.xes,config 2,,,,,,,,,,56,1.1666666666666667,0.125,0.125,1.0,27,7,17,29,0.34086132049560547
pdc_2020_0201010.xes,config 3,,,,,,,,,,56,1.1666666666666667,0.125,0.125,1.0,27,7,17,29,0.45603513717651367
pdc_2020_0201111.xes,config 0,,,,,,,,,,34,0.8571428571428571,0.29411764705882354,0.2941176470588236,1.0,12,0,0,22,0.38594651222229004
pdc_2020_0201111.xes,config 1,,,,,,,,,,34,0.8571428571428571,0.29411764705882354,0.2941176470588236,1.0,12,0,0,22,0.18892407417297363
pdc_2020_0201111.xes,config 2,,,,,,,,,,33,0.6666666666666666,0.5757575757575758,0.5757575757575758,1.0,7,4,9,26,0.25046753883361816
pdc_2020_0201111.xes,config 3,,,,,,,,,,33,0.6666666666666666,0.5757575757575758,0.5757575757575758,1.0,7,4,9,26,0.38613367080688477
pdc_2020_0000000.xes,config 0,,,,,,,,,,92,3.6,0.010869565217391304,0.010869565217391353,0.9915323997298832,72,0,0,20,0.10032868385314941
pdc_2020_0000000.xes,config 1,,,,,,,,,,72,3.0,0.125,0.125,1.0,48,4,8,24,0.09987425804138184
pdc_2020_0000000.xes,config 2,,,,,,,,,,70,2.7142857142857144,0.17142857142857143,0.17142857142857149,1.0,44,6,12,26,0.13582420349121094
pdc_2020_0000000.xes,config 3,,,,,,,,,,70,2.25,0.17142857142857143,0.17142857142857149,1.0,42,8,16,28,0.2937605381011963
pdc_2020_1100110.xes,config 0,,,,,,,,,,149,4.137931034482759,0.006711409395973154,0.006711409395973145,0.9803414530828798,120,0,0,29,0.21686697006225586
pdc_2020_1100110.xes,config 1,,,,,,,,,,147,4.0,0.013605442176870748,0.013605442176870763,0.9731682194117232,117,1,2,30,0.4159400463104248
pdc_2020_1100110.xes,config 2,,,,,,,,,,113,1.6585365853658536,0.035398230088495575,0.03539823008849563,0.9163896903369322,69,15,35,44,0.2772355079650879
pdc_2020_1100110.xes,config 3,,,,,,,,,,114,1.619047619047619,0.03508771929824561,0.03508771929824561,0.9163896903369322,69,16,36,45,0.22718119621276855
pdc_2020_1001010.xes,config 0,,,,,,,,,,61,3.357142857142857,0.01639344262295082,0.016393442622950838,0.9970816315372427,47,0,0,14,0.0610051155090332
pdc_2020_1001010.xes,config 1,,,,,,,,,,56,2.6,0.03571428571428571,0.0357142857142857,0.9869209914747654,40,2,4,16,0.0627291202545166
pdc_2020_1001010.xes,config 2,,,,,,,,,,54,2.0,0.037037037037037035,0.03703703703703698,0.9894304461792798,35,5,10,19,0.08265948295593262
pdc_2020_1001010.xes,config 3,,,,,,,,,,55,1.6666666666666667,0.05454545454545454,0.054545454545454564,1.0,36,5,10,19,0.0636453628540039
pdc_2020_0001101.xes,config 0,,,,,,,,,,32,1.5,0.21875,0.21875,0.5032583347756457,16,0,0,16,0.0462644100189209
pdc_2020_0001101.xes,config 1,,,,,,,,,,32,1.5,0.21875,0.21875,0.5032583347756457,16,0,0,16,0.04560208320617676
pdc_2020_0001101.xes,config 2,,,,,,,,,,28,0.75,0.39285714285714285,0.3928571428571428,0.9182958340544896,9,3,9,19,0.25984907150268555
pdc_2020_0001101.xes,config 3,,,,,,,,,,28,0.75,0.39285714285714285,0.3928571428571428,0.9182958340544896,9,3,9,19,0.05251598358154297
pdc_2020_1100011.xes,config 0,,,,,,,,,,80,2.04,0.0625,0.0625,0.9678241896548309,51,0,0,29,0.20142102241516113
pdc_2020_1100011.xes,config 1,,,,,,,,,,80,2.04,0.0625,0.0625,0.9678241896548309,51,0,0,29,0.40607714653015137
pdc_2020_1100011.xes,config 2,,,,,,,,,,62,1.0,0.24193548387096775,0.24193548387096775,1.0,24,9,24,38,0.2700808048248291
pdc_2020_1100011.xes,config 3,,,,,,,,,,62,1.0,0.24193548387096775,0.24193548387096775,1.0,24,9,24,38,0.21082425117492676
pdc_2020_1200010.xes,config 0,,,,,,,,,,168,4.25,0.005952380952380952,0.005952380952380931,0.980107964862257,136,0,0,32,0.6176478862762451
pdc_2020_1200010.xes,config 1,,,,,,,,,,163,3.9393939393939394,0.006134969325153374,0.006134969325153339,0.9805635917755571,130,1,2,33,0.40911197662353516
pdc_2020_1200010.xes,config 2,,,,,,,,,,121,1.5952380952380953,0.049586776859504134,0.04958677685950419,0.9333128814168887,71,18,42,50,0.7335243225097656
pdc_2020_1200010.xes,config 3,,,,,,,,,,123,1.5227272727272727,0.04878048780487805,0.04878048780487809,0.9333128814168887,71,20,44,52,0.43016743659973145
pdc_2020_0211101.xes,config 0,,,,,,,,,,30,0.75,0.6,0.6,-0.0,6,0,0,24,0.12250709533691406
pdc_2020_0211101.xes,config 1,,,,,,,,,,30,0.75,0.6,0.6,-0.0,6,0,0,24,0.12324166297912598
pdc_2020_0211101.xes,config 2,,,,,,,,,,30,0.5,0.7333333333333333,0.7333333333333333,-0.0,4,2,4,26,0.38071608543395996
pdc_2020_0211101.xes,config 3,,,,,,,,,,30,0.5,0.7333333333333333,0.7333333333333333,-0.0,4,2,4,26,0.12858223915100098
pdc_2020_0011100.xes,config 0,,,,,,,,,,65,3.0,0.03076923076923077,0.03076923076923077,0.9568830873849072,49,0,0,16,0.03619742393493652
pdc_2020_0011100.xes,config 1,,,,,,,,,,49,2.3333333333333335,0.20408163265306123,0.20408163265306123,0.9877812438119247,29,4,8,20,0.04073977470397949
pdc_2020_0011100.xes,config 2,,,,,,,,,,49,2.5,0.20408163265306123,0.20408163265306123,0.9877812438119247,29,4,8,20,0.054674625396728516
pdc_2020_0011100.xes,config 3,,,,,,,,,,49,1.7142857142857142,0.22448979591836735,0.22448979591836737,0.9808340377961403,26,7,14,23,0.040374040603637695
pdc_2020_0111010.xes,config 0,,,,,,,,,,62,2.0,0.04838709677419355,0.048387096774193505,1.0,40,0,0,22,0.11283016204833984
pdc_2020_0111010.xes,config 1,,,,,,,,,,62,2.0,0.04838709677419355,0.048387096774193505,1.0,40,0,0,22,0.3287618160247803
pdc_2020_0111010.xes,config 2,,,,,,,,,,60,1.1666666666666667,0.11666666666666667,0.1166666666666667,0.9852281360342514,29,9,18,31,0.16949176788330078
pdc_2020_0111010.xes,config 3,,,,,,,,,,60,1.1666666666666667,0.11666666666666667,0.1166666666666667,0.9852281360342514,29,9,18,31,0.12979483604431152
pdc_2020_0010000.xes,config 0,,,,,,,,,,90,3.5,0.011111111111111112,0.011111111111111072,0.988678872067824,70,0,0,20,0.0692899227142334
pdc_2020_0010000.xes,config 1,,,,,,,,,,70,2.875,0.12857142857142856,0.12857142857142856,0.9995728478997484,46,4,8,24,0.06819844245910645
pdc_2020_0010000.xes,config 2,,,,,,,,,,68,2.7142857142857144,0.17647058823529413,0.17647058823529416,1.0,42,6,14,26,0.2912008762359619
pdc_2020_0010000.xes,config 3,,,,,,,,,,68,2.25,0.17647058823529413,0.17647058823529416,1.0,40,8,18,28,0.07236671447753906
pdc_2020_0111101.xes,config 0,,,,,,,,,,31,0.75,0.5806451612903226,0.5806451612903226,1.0,7,0,0,24,0.09018087387084961
pdc_2020_0111101.xes,config 1,,,,,,,,,,31,0.75,0.5806451612903226,0.5806451612903226,1.0,7,0,0,24,0.09391069412231445
pdc_2020_0111101.xes,config 2,,,,,,,,,,30,0.6666666666666666,0.7333333333333333,0.7333333333333333,1.0,4,2,4,26,0.3374636173248291
pdc_2020_0111101.xes,config 3,,,,,,,,,,30,0.6666666666666666,0.7333333333333333,0.7333333333333333,1.0,4,2,4,26,0.09203410148620605
pdc_2020_0011011.xes,config 0,,,,,,,,,,17,1.0,0.7058823529411765,0.7058823529411765,-0.0,3,0,0,14,0.03431105613708496
pdc_2020_0011011.xes,config 1,,,,,,,,,,17,1.0,0.7058823529411765,0.7058823529411765,-0.0,3,0,0,14,0.03592371940612793
pdc_2020_0011011.xes,config 2,,,,,,,,,,17,0.6666666666666666,0.7647058823529411,0.7647058823529411,-0.0,2,1,2,15,0.05795907974243164
pdc_2020_0011011.xes,config 3,,,,,,,,,,17,0.6666666666666666,0.7647058823529411,0.7647058823529411,-0.0,2,1,2,15,0.037780046463012695
pdc_2020_1200110.xes,config 0,,,,,,,,,,171,4.34375,0.005847953216374269,0.005847953216374213,0.9750847121140914,139,0,0,32,0.3537936210632324
pdc_2020_1200110.xes,config 1,,,,,,,,,,169,4.21875,0.011834319526627219,0.011834319526627168,0.9679187344974753,136,1,2,33,0.5857322216033936
pdc_2020_1200110.xes,config 2,,,,,,,,,,119,1.6136363636363635,0.04201680672268908,0.04201680672268904,0.9808847347237056,71,16,37,48,0.6794121265411377
pdc_2020_1200110.xes,config 3,,,,,,,,,,124,1.6590909090909092,0.056451612903225805,0.056451612903225756,0.9711980011696022,74,18,38,50,0.3700592517852783
pdc_2020_1101101.xes,config 0,,,,,,,,,,53,2.3333333333333335,0.22641509433962265,0.2264150943396226,0.7265568606988371,29,0,0,24,0.14559578895568848
pdc_2020_1101101.xes,config 1,,,,,,,,,,53,2.3333333333333335,0.22641509433962265,0.2264150943396226,0.7265568606988371,29,0,0,24,0.3399467468261719
pdc_2020_1101101.xes,config 2,,,,,,,,,,41,1.0,0.3902439024390244,0.3902439024390244,0.9182958340544896,13,4,12,28,0.1940760612487793
pdc_2020_1101101.xes,config 3,,,,,,,,,,41,1.0,0.3902439024390244,0.3902439024390244,0.9182958340544896,13,4,12,28,0.1518712043762207
pdc_2020_0210011.xes,config 0,,,,,,,,,,144,3.6129032258064515,0.013888888888888888,0.01388888888888884,0.9842825165861473,112,0,0,32,0.27092623710632324
pdc_2020_0210011.xes,config 1,,,,,,,,,,144,3.6129032258064515,0.013888888888888888,0.01388888888888884,0.9842825165861473,112,0,0,32,0.4731466770172119
pdc_2020_0210011.xes,config 2,,,,,,,,,,96,1.4285714285714286,0.10416666666666667,0.10416666666666663,0.9953399877068456,51,13,33,45,0.3487367630004883
pdc_2020_0210011.xes,config 3,,,,,,,,,,100,1.2820512820512822,0.1,0.09999999999999998,0.9953399877068456,51,17,37,49,0.2788264751434326
pdc_2020_1001111.xes,config 0,,,,,,,,,,27,1.0,0.2222222222222222,0.2222222222222222,0.7219280948873623,13,0,0,14,0.04510307312011719
pdc_2020_1001111.xes,config 1,,,,,,,,,,27,1.0,0.2222222222222222,0.2222222222222222,0.7219280948873623,13,0,0,14,0.04417228698730469
pdc_2020_1001111.xes,config 2,,,,,,,,,,26,0.8,0.34615384615384615,0.34615384615384615,0.8112781244591328,10,2,5,16,0.06447505950927734
pdc_2020_1001111.xes,config 3,,,,,,,,,,26,0.8,0.34615384615384615,0.34615384615384615,0.8112781244591328,10,2,5,16,0.04588961601257324
pdc_2020_1201010.xes,config 0,,,,,,,,,,83,2.772727272727273,0.012048192771084338,0.012048192771084376,0.9460915471908238,61,0,0,22,0.23788785934448242
pdc_2020_1201010.xes,config 1,,,,,,,,,,78,2.391304347826087,0.01282051282051282,0.012820512820512775,0.9164972695899536,55,1,2,23,0.2486250400543213
pdc_2020_1201010.xes,config 2,,,,,,,,,,71,1.4166666666666667,0.08450704225352113,0.08450704225352113,1.0,39,10,21,32,0.5272479057312012
pdc_2020_1201010.xes,config 3,,,,,,,,,,70,1.375,0.08571428571428572,0.08571428571428574,1.0,38,10,21,32,0.25255632400512695
pdc_2020_0200101.xes,config 0,,,,,,,,,,120,2.4,0.016666666666666666,0.01666666666666672,0.7904490533894188,84,0,0,36,0.34102940559387207
pdc_2020_0200101.xes,config 1,,,,,,,,,,120,2.4,0.016666666666666666,0.01666666666666672,0.7904490533894188,84,0,0,36,0.5481564998626709
pdc_2020_0200101.xes,config 2,,,,,,,,,,74,0.9333333333333333,0.25675675675675674,0.2567567567567568,0.9182958340544896,28,10,36,46,0.42672085762023926
pdc_2020_0200101.xes,config 3,,,,,,,,,,74,0.9333333333333333,0.25675675675675674,0.2567567567567568,0.9182958340544896,28,10,36,46,0.5895280838012695
pdc_2020_1001100.xes,config 0,,,,,,,,,,71,3.25,0.028169014084507043,0.028169014084507005,0.9629470156266078,55,0,0,16,0.05739617347717285
pdc_2020_1001100.xes,config 1,,,,,,,,,,63,2.3333333333333335,0.031746031746031744,0.031746031746031744,0.9748830897462037,45,2,4,18,0.059378862380981445
pdc_2020_1001100.xes,config 2,,,,,,,,,,60,2.1,0.05,0.050000000000000044,0.9911594714322187,39,5,10,21,0.10346436500549316
pdc_2020_1001100.xes,config 3,,,,,,,,,,60,1.8181818181818181,0.06666666666666667,0.06666666666666665,0.985056822321508,37,7,14,23,0.0619664192199707
pdc_2020_0110110.xes,config 0,,,,,,,,,,148,4.103448275862069,0.006756756756756757,0.006756756756756799,0.9761064172250433,119,0,0,29,0.135573148727417
pdc_2020_0110110.xes,config 1,,,,,,,,,,148,4.103448275862069,0.006756756756756757,0.006756756756756799,0.9761064172250433,119,0,0,29,0.136549711227417
pdc_2020_0110110.xes,config 2,,,,,,,,,,92,1.2105263157894737,0.13043478260869565,0.13043478260869568,1.0,46,17,44,46,0.1865520477294922
pdc_2020_0110110.xes,config 3,,,,,,,,,,96,1.2307692307692308,0.15625,0.15625,1.0,46,21,48,50,0.15325117111206055
pdc_2020_1210001.xes,config 0,,,,,,,,,,187,4.575757575757576,0.0213903743315508,0.021390374331550777,0.9301218841064263,151,0,0,36,0.25034070014953613
pdc_2020_1210001.xes,config 1,,,,,,,,,,187,4.575757575757576,0.0213903743315508,0.021390374331550777,0.9301218841064263,151,0,0,36,0.4524374008178711
pdc_2020_1210001.xes,config 2,,,,,,,,,,116,1.3478260869565217,0.07758620689655173,0.07758620689655171,0.9911248740010784,62,18,39,54,0.331387996673584
pdc_2020_1210001.xes,config 3,,,,,,,,,,120,1.24,0.075,0.07499999999999996,0.9911248740010784,62,22,43,58,0.47740650177001953
pdc_2020_1001000.xes,config 0,,,,,,,,,,76,3.75,0.02631578947368421,0.02631578947368418,0.9911594714322187,60,0,0,16,0.0654149055480957
pdc_2020_1001000.xes,config 1,,,,,,,,,,66,2.6666666666666665,0.030303030303030304,0.030303030303030276,0.9952467469708335,48,2,4,18,0.06571412086486816
pdc_2020_1001000.xes,config 2,,,,,,,,,,62,2.5,0.06451612903225806,0.06451612903225801,1.0,42,4,8,20,0.08976197242736816
pdc_2020_1001000.xes,config 3,,,,,,,,,,62,2.0,0.06451612903225806,0.06451612903225801,0.995232557322099,40,6,12,22,0.07359004020690918
pdc_2020_0111100.xes,config 0,,,,,,,,,,62,1.5833333333333333,0.03225806451612903,0.032258064516129004,0.9819407868640975,38,0,0,24,0.31680774688720703
